"x"	"name"	"area"
"http://rdf.freebase.com/ns/en.kisujszallas"	"Kisújszállás"	205.27
"http://rdf.freebase.com/ns/en.obabika_river"	"Obabika River"	205.2
"http://rdf.freebase.com/ns/en.gmina_dubeninki"	"Gmina Dubeninki"	205.18
"http://rdf.freebase.com/ns/en.colesville"	"Colesville"	205.127058339
"http://rdf.freebase.com/ns/en.gmina_siedlec"	"Gmina Siedlec"	205.06
"http://rdf.freebase.com/ns/en.villa_los_almacigos"	"Villa Los Almácigos"	205.06
"http://rdf.freebase.com/ns/en.ch_ciny_kielce_landscape_park"	"Chęciny-Kielce Landscape Park"	205.05
"http://rdf.freebase.com/ns/en.sobetsu"	"Sobetsu"	205.04
"http://rdf.freebase.com/ns/en.gmina_banie_mazurskie"	"Gmina Banie Mazurskie"	205.02
"http://rdf.freebase.com/ns/en.varna"	"Varna"	205
"http://rdf.freebase.com/ns/en.yaroslavl"	"Yaroslavl"	205
"http://rdf.freebase.com/ns/en.castiglione_del_lago"	"Castiglione del Lago"	205
"http://rdf.freebase.com/ns/m.0bktts"	"Burgdorf District"	205
"http://rdf.freebase.com/ns/m.085x1r"	"Foça"	205
"http://rdf.freebase.com/ns/en.canakci"	"Çanakçı"	205
"http://rdf.freebase.com/ns/en.melfi"	"Melfi"	205
"http://rdf.freebase.com/ns/en.leonessa"	"Leonessa"	205
"http://rdf.freebase.com/ns/en.tarvisio"	"Tarvisio"	205
"http://rdf.freebase.com/ns/en.lake_abijatta"	"Lake Abijatta"	205
"http://rdf.freebase.com/ns/en.lampi_kyun_wildlife_reserve"	"Lampi Island Marine National Park"	205
"http://rdf.freebase.com/ns/en.mexticacan"	"Mexticacan"	204.99
"http://rdf.freebase.com/ns/en.imola"	"Imola"	204.96
"http://rdf.freebase.com/ns/en.toma_japan"	"Toma"	204.95
"http://rdf.freebase.com/ns/en.kuala_kangsar"	"Kuala Kangsar"	204.94
"http://rdf.freebase.com/ns/en.fort_wayne"	"Fort Wayne"	204.91985929
"http://rdf.freebase.com/ns/en.baton_rouge"	"Baton Rouge"	204.868059528
"http://rdf.freebase.com/ns/en.zarnesti"	"Zărnești"	204.75
"http://rdf.freebase.com/ns/en.niedergorsdorf"	"Niedergörsdorf"	204.67
"http://rdf.freebase.com/ns/en.mosquito_lake"	"Mosquito Lake"	204.609060717
"http://rdf.freebase.com/ns/en.wetmore_township"	"Wetmore Township"	204.609060717
"http://rdf.freebase.com/ns/en.fallsburg"	"Fallsburg"	204.609060717
"http://rdf.freebase.com/ns/en.bondurant_wyoming"	"Bondurant"	204.609060717
"http://rdf.freebase.com/ns/m.03hhs37"	"Prairie Township"	204.609060717
"http://rdf.freebase.com/ns/en.forestport"	"Forestport"	204.609060717
"http://rdf.freebase.com/ns/en.cedar_river_michigan"	"Cedar River"	204.609060717
"http://rdf.freebase.com/ns/en.miyakojima"	"Miyakojima"	204.54
"http://rdf.freebase.com/ns/en.gmina_grzmi_ca"	"Gmina Grzmiąca"	204.49
"http://rdf.freebase.com/ns/en.jhalakati_sadar_upazila"	"Jhalokati Sadar Upazila"	204.48
"http://rdf.freebase.com/ns/en.gmina_pyrzyce"	"Gmina Pyrzyce"	204.4
"http://rdf.freebase.com/ns/en.lubec"	"Lubec"	204.350061906
"http://rdf.freebase.com/ns/en.baksiganj_upazila"	"Baksiganj Upazila"	204.3
"http://rdf.freebase.com/ns/en.baghdad"	"Baghdad"	204.2
"http://rdf.freebase.com/ns/en.hanover"	"Hanover"	204.14
"http://rdf.freebase.com/ns/en.san_jose_chiltepec"	"San José Chiltepec"	204.13
"http://rdf.freebase.com/ns/en.wolfsburg"	"Wolfsburg"	204.02
"http://rdf.freebase.com/ns/en.syracuse_italy"	"Syracuse"	204
"http://rdf.freebase.com/ns/en.alessandria"	"Alessandria"	204
"http://rdf.freebase.com/ns/en.moguer"	"Moguer"	204
"http://rdf.freebase.com/ns/en.randazzo"	"Randazzo"	204
"http://rdf.freebase.com/ns/en.santa_olalla_del_cala"	"Santa Olalla del Cala"	204
"http://rdf.freebase.com/ns/en.san_antonio_del_tachira"	"San Antonio del Táchira"	204
"http://rdf.freebase.com/ns/en.wiesbaden"	"Wiesbaden"	203.9
"http://rdf.freebase.com/ns/en.hokota"	"Hokota"	203.9
"http://rdf.freebase.com/ns/en.zernez"	"Zernez"	203.85
"http://rdf.freebase.com/ns/en.gmina_nowinka"	"Gmina Nowinka"	203.84
"http://rdf.freebase.com/ns/en.kuriyama"	"Kuriyama"	203.84
"http://rdf.freebase.com/ns/en.imboden"	"Imboden District"	203.81
"http://rdf.freebase.com/ns/m.064lcwj"	"Maria da Fé"	203.774
"http://rdf.freebase.com/ns/en.jitotol"	"Jitotol"	203.7
"http://rdf.freebase.com/ns/en.tan_yen"	"Tan Yen District"	203.7
"http://rdf.freebase.com/ns/en.al_bahr_al_ahmar"	"Red Sea Governorate"	203.685
"http://rdf.freebase.com/ns/en.amphoe_ban_mo"	"Ban Mo District"	203.6
"http://rdf.freebase.com/ns/en.ratschings"	"Ratschings"	203.6
"http://rdf.freebase.com/ns/en.amphoe_kham_thale_so"	"Kham Thale So District"	203.6
"http://rdf.freebase.com/ns/en.gmina_narol"	"Gmina Narol"	203.58
"http://rdf.freebase.com/ns/en.gmina_krempna"	"Gmina Krempna"	203.58
"http://rdf.freebase.com/ns/en.silver_springs_nevada"	"Silver Springs"	203.573065472
"http://rdf.freebase.com/ns/en.higashinaruse"	"Higashinaruse"	203.57
"http://rdf.freebase.com/ns/en.gmina_bisztynek"	"Gmina Bisztynek"	203.55
"http://rdf.freebase.com/ns/en.rancho_arriba"	"Rancho Arriba"	203.53
"http://rdf.freebase.com/ns/en.femund"	"Femund"	203.52
"http://rdf.freebase.com/ns/m.076zg_v"	"Natashquan, Quebec"	203.51
"http://rdf.freebase.com/ns/en.buenos_aires"	"Buenos Aires"	203.314066661
"http://rdf.freebase.com/ns/en.north_las_vegas"	"North Las Vegas"	203.314066661
"http://rdf.freebase.com/ns/en.gmina_sierakow"	"Gmina Sieraków"	203.31
"http://rdf.freebase.com/ns/en.pine_valley_mountain_wilderness"	"Pine Valley Mountain Wilderness"	203.282
"http://rdf.freebase.com/ns/en.gmina_miroslawiec"	"Gmina Mirosławiec"	203.27
"http://rdf.freebase.com/ns/en.soltau"	"Soltau"	203.24
"http://rdf.freebase.com/ns/en.gmina_grodzisk"	"Gmina Grodzisk"	203.21
"http://rdf.freebase.com/ns/en.gmina_bialowie_a"	"Gmina Białowieża"	203.2
"http://rdf.freebase.com/ns/en.saling_township"	"Saling Township"	203.158667375
"http://rdf.freebase.com/ns/en.gmina_dzwola"	"Gmina Dzwola"	203.1
"http://rdf.freebase.com/ns/en.swan_quarter_nc"	"Swan Quarter"	203.1
"http://rdf.freebase.com/ns/en.poquoson"	"Poquoson"	203.05506785
"http://rdf.freebase.com/ns/en.mattamuskeet_national_wildlife_refuge"	"Mattamuskeet National Wildlife Refuge"	203.043
"http://rdf.freebase.com/ns/en.la_plata"	"La Plata"	203
"http://rdf.freebase.com/ns/en.noida"	"Noida"	203
"http://rdf.freebase.com/ns/en.carupano"	"Carúpano"	203
"http://rdf.freebase.com/ns/en.duc_tho"	"Duc Tho District"	203
"http://rdf.freebase.com/ns/en.opovo"	"Opovo"	203
"http://rdf.freebase.com/ns/en.pel_maoude"	"Pel Maoudé"	203
"http://rdf.freebase.com/ns/en.chui"	"Chui"	203
"http://rdf.freebase.com/ns/en.folgefonna"	"Folgefonna"	203
"http://rdf.freebase.com/ns/en.somerset_range"	"Somerset Range"	203
"http://rdf.freebase.com/ns/en.sreenagar_upazila"	"Sreenagar Upazila"	202.98
"http://rdf.freebase.com/ns/en.mclemore_cove_historic_district"	"McLemore Cove Historic District"	202.920627
"http://rdf.freebase.com/ns/en.gifu"	"Gifu"	202.89
"http://rdf.freebase.com/ns/en.gmina_lubaczow"	"Gmina Lubaczów"	202.86
"http://rdf.freebase.com/ns/en.kuni"	"Kuni"	202.81
"http://rdf.freebase.com/ns/en.amphoe_rattanaburi"	"Rattanaburi District"	202.8
"http://rdf.freebase.com/ns/en.bass_river_township"	"Bass River Township"	202.796069039
"http://rdf.freebase.com/ns/en.gmina_horyniec_zdroj"	"Gmina Horyniec-Zdrój"	202.78
"http://rdf.freebase.com/ns/en.independence_missouri"	"Independence"	202.67
"http://rdf.freebase.com/ns/en.sines"	"Sines"	202.6
"http://rdf.freebase.com/ns/m.03qjvpt"	"Hill Township"	202.537070228
"http://rdf.freebase.com/ns/en.davidson_township"	"Davidson Township"	202.537070228
"http://rdf.freebase.com/ns/en.cambita_garabitos"	"Cambita Garabitos"	202.52
"http://rdf.freebase.com/ns/en.whapmagoostui_quebec"	"Whapmagoostui"	202.49
"http://rdf.freebase.com/ns/en.gmina_nasielsk"	"Gmina Nasielsk"	202.47
"http://rdf.freebase.com/ns/en.gmina_strzelce_opolskie"	"Gmina Strzelce Opolskie"	202.35
"http://rdf.freebase.com/ns/en.vermillion_creek_archeological_district"	"Vermillion Creek Archeological District"	202.35
"http://rdf.freebase.com/ns/en.big_oaks_national_wildlife_refuge"	"Big Oaks National Wildlife Refuge"	202.343
"http://rdf.freebase.com/ns/en.iiyama"	"Iiyama"	202.32
"http://rdf.freebase.com/ns/en.muleshoe_national_wildlife_refuge"	"Muleshoe National Wildlife Refuge"	202.3
"http://rdf.freebase.com/ns/en.savannah"	"Savannah"	202.278071417
"http://rdf.freebase.com/ns/en.highland_wisconsin"	"Highland"	202.278071417
"http://rdf.freebase.com/ns/en.wiseman"	"Wiseman"	202.278071417
"http://rdf.freebase.com/ns/en.gmina_ko_cian"	"Gmina Kościan"	202.27
"http://rdf.freebase.com/ns/m.09zkwz"	"Kamikawa"	202.27
"http://rdf.freebase.com/ns/en.oroshaza"	"Orosháza"	202.22
"http://rdf.freebase.com/ns/en.villanova_monteleone"	"Villanova Monteleone"	202.2
"http://rdf.freebase.com/ns/en.cambridge_bay_nunavut"	"Cambridge Bay"	202.2
"http://rdf.freebase.com/ns/en.coamo_puerto_rico"	"Coamo"	202.15
"http://rdf.freebase.com/ns/en.gmina_zaklikow"	"Gmina Zaklików"	202.15
"http://rdf.freebase.com/ns/en.szczebrzeszyn_landscape_park"	"Szczebrzeszyn Landscape Park"	202.09
"http://rdf.freebase.com/ns/en.acri"	"Acri"	202.04
"http://rdf.freebase.com/ns/en.oakland_california"	"Oakland"	202.024
"http://rdf.freebase.com/ns/en.duane"	"Duane"	202.019072606
"http://rdf.freebase.com/ns/en.la_pointe"	"La Pointe"	202.019072606
"http://rdf.freebase.com/ns/en.brookfield_new_york"	"Brookfield"	202.019072606
"http://rdf.freebase.com/ns/en.sekovici"	"Šekovići"	202
"http://rdf.freebase.com/ns/m.0cmccnk"	"Wonegizi Nature Conservation Unit"	202
"http://rdf.freebase.com/ns/en.del_toro_lake"	"Del Toro Lake"	202
"http://rdf.freebase.com/ns/en.barrow_island"	"Barrow Island"	202
"http://rdf.freebase.com/ns/en.ky_son_hoa_binh"	"Ky Son District, Hoa Binh"	202
"http://rdf.freebase.com/ns/en.chandanaish_upazila"	"Chandanaish Upazila"	201.99
"http://rdf.freebase.com/ns/en.fuefuki"	"Fuefuki"	201.92
"http://rdf.freebase.com/ns/en.chandina_upazila"	"Chandina Upazila"	201.92
"http://rdf.freebase.com/ns/en.satao"	"Sátão Municipality, Portugal"	201.9
"http://rdf.freebase.com/ns/en.berchidda"	"Berchidda"	201.88
"http://rdf.freebase.com/ns/en.tekom"	"Tekom Municipality"	201.83
"http://rdf.freebase.com/ns/en.vila_nova_de_famalicao"	"Vila Nova de Famalicão"	201.7
"http://rdf.freebase.com/ns/en.gmina_blaszki"	"Gmina Błaszki"	201.63
"http://rdf.freebase.com/ns/en.faro_portugal"	"Faro"	201.6
"http://rdf.freebase.com/ns/m.065yjh7"	"Santa María Ixcatlán"	201.58
"http://rdf.freebase.com/ns/en.farson"	"Farson"	201.501074984
"http://rdf.freebase.com/ns/en.orleans_new_york"	"Orleans"	201.501074984
"http://rdf.freebase.com/ns/m.03wgwn0"	"Williams"	201.501074984
"http://rdf.freebase.com/ns/en.tegucigalpa"	"Tegucigalpa"	201.5
"http://rdf.freebase.com/ns/en.gmina_ciechanowiec"	"Gmina Ciechanowiec"	201.46
"http://rdf.freebase.com/ns/en.raipur_upazila"	"Raipur Upazila"	201.32
"http://rdf.freebase.com/ns/en.alicante"	"Alicante"	201.27
"http://rdf.freebase.com/ns/en.armenia_wisconsin"	"Armenia"	201.242076173
"http://rdf.freebase.com/ns/en.freeman_wisconsin"	"Freeman"	201.242076173
"http://rdf.freebase.com/ns/en.oma"	"Oma"	201.242076173
"http://rdf.freebase.com/ns/en.ixtapangajoya"	"Ixtapangajoya"	201.2
"http://rdf.freebase.com/ns/en.gmina_rakoniewice"	"Gmina Rakoniewice"	201.15
"http://rdf.freebase.com/ns/en.gmina_warka"	"Gmina Warka"	201.14
"http://rdf.freebase.com/ns/en.malheur_lake"	"Malheur Lake"	201.129
"http://rdf.freebase.com/ns/en.savanette"	"Savanette"	201.1
"http://rdf.freebase.com/ns/en.haripur_upazila"	"Haripur Upazila"	201.06
"http://rdf.freebase.com/ns/en.shirahama"	"Shirahama"	201.04
"http://rdf.freebase.com/ns/en.lillian_township"	"Lillian Township"	201.034877124
"http://rdf.freebase.com/ns/en.bradford_west_gwillimbury"	"Bradford West Gwillimbury"	201.03
"http://rdf.freebase.com/ns/en.gmina_kruklanki"	"Gmina Kruklanki"	201.01
"http://rdf.freebase.com/ns/en.beitstad"	"Beitstad"	201
"http://rdf.freebase.com/ns/m.03mb068"	"Hiep Hoa District"	201
"http://rdf.freebase.com/ns/en.nelson_wisconsin"	"Nelson"	200.983077362
"http://rdf.freebase.com/ns/en.presque_isle"	"Presque Isle"	200.98
"http://rdf.freebase.com/ns/en.gmina_warlubie"	"Gmina Warlubie"	200.97
"http://rdf.freebase.com/ns/en.magdeburg"	"Magdeburg"	200.95
"http://rdf.freebase.com/ns/en.cape_gantheaume_wilderness_protection_area"	"Cape Gantheaume Wilderness Protection Area"	200.84
"http://rdf.freebase.com/ns/en.taketa"	"Taketa"	200.83
"http://rdf.freebase.com/ns/en.sondershausen"	"Sondershausen"	200.82
"http://rdf.freebase.com/ns/en.gmina_pelczyce"	"Gmina Pełczyce"	200.81
"http://rdf.freebase.com/ns/en.gmina_w_brze_no"	"Gmina Wąbrzeźno"	200.78
"http://rdf.freebase.com/ns/en.plattenburg"	"Plattenburg"	200.76
"http://rdf.freebase.com/ns/en.carrabassett_valley"	"Carrabassett Valley"	200.724078551
"http://rdf.freebase.com/ns/en.pueblo_west"	"Pueblo West"	200.724078551
"http://rdf.freebase.com/ns/en.guttannen"	"Guttannen"	200.7
"http://rdf.freebase.com/ns/en.conchagua"	"Conchagua"	200.64
"http://rdf.freebase.com/ns/en.nanbu_japan"	"Nanbu"	200.63
"http://rdf.freebase.com/ns/en.uozu"	"Uozu"	200.6
"http://rdf.freebase.com/ns/en.otsuchi_japan"	"Otsuchi"	200.58
"http://rdf.freebase.com/ns/en.karimganj_upazila"	"Karimganj Upazila"	200.52
"http://rdf.freebase.com/ns/en.amphoe_yi_ngo"	"Yi-ngo District"	200.516
"http://rdf.freebase.com/ns/en.gmina_omazy"	"Gmina Łomazy"	200.43
"http://rdf.freebase.com/ns/en.san_salvador_hidalgo"	"San Salvador, Hidalgo"	200.4
"http://rdf.freebase.com/ns/en.puerto_armuelles"	"Puerto Armuelles, Chiriquí"	200.4
"http://rdf.freebase.com/ns/en.eloxochitlan_hidalgo"	"Eloxochitlán, Hidalgo"	200.4
"http://rdf.freebase.com/ns/en.cerknica"	"Cerknica"	200.35
"http://rdf.freebase.com/ns/en.franches_montagnes"	"Franches-Montagnes District"	200.33
"http://rdf.freebase.com/ns/en.depok"	"Depok"	200.29
"http://rdf.freebase.com/ns/en.ceiba_puerto_rico"	"Ceiba"	200.28
"http://rdf.freebase.com/ns/en.gmina_jarocin_greater_poland_voivodeship"	"Gmina Jarocin, Greater Poland Voivodeship"	200.23
"http://rdf.freebase.com/ns/en.gmina_rutki"	"Gmina Rutki"	200.2
"http://rdf.freebase.com/ns/en.gmina_trzebnica"	"Gmina Trzebnica"	200.19
"http://rdf.freebase.com/ns/en.gmina_kosow_lacki"	"Gmina Kosów Lacki"	200.17
"http://rdf.freebase.com/ns/en.schwedt"	"Schwedt"	200.12
"http://rdf.freebase.com/ns/en.werlte"	"Werlte"	200.11
"http://rdf.freebase.com/ns/en.mendip_hills"	"Mendip Hills"	200
"http://rdf.freebase.com/ns/en.foz_coa"	"Prehistoric Rock-Art Site of the Côa Valley"	200
"http://rdf.freebase.com/ns/en.kanger_ghati_national_park"	"Kanger Ghati National Park"	200
"http://rdf.freebase.com/ns/en.hung_ha"	"Hung Ha District"	200
"http://rdf.freebase.com/ns/en.umbertide"	"Umbertide"	200
"http://rdf.freebase.com/ns/en.municipality_of_apulco"	"Apulco Municipality"	200
"http://rdf.freebase.com/ns/en.lake_murray_south_carolina"	"Lake Murray"	200
"http://rdf.freebase.com/ns/en.figuig"	"Figuig"	200
"http://rdf.freebase.com/ns/en.wateni"	"Wateni"	200
"http://rdf.freebase.com/ns/en.al_asimah"	"Al Asimah Governorate"	200
"http://rdf.freebase.com/ns/en.lovozero_lake"	"Lake Lovozero"	200
"http://rdf.freebase.com/ns/m.0cp0644"	"Okomu National Park"	200
"http://rdf.freebase.com/ns/en.franklin_range"	"Franklin Range"	200
"http://rdf.freebase.com/ns/en.little_abitibi_provincial_park"	"Little Abitibi Provincial Park"	200
"http://rdf.freebase.com/ns/en.aveiro"	"Aveiro, Portugal"	199.9
"http://rdf.freebase.com/ns/en.siniscola"	"Siniscola"	199.9
"http://rdf.freebase.com/ns/en.amphoe_lat_bua_luang"	"Lat Bua Luang District"	199.9
"http://rdf.freebase.com/ns/en.castronovo_di_sicilia"	"Castronovo di Sicilia"	199.9
"http://rdf.freebase.com/ns/en.ettrick_united_states"	"Ettrick"	199.688083307
"http://rdf.freebase.com/ns/en.delight_township"	"Delight Township"	199.688083307
"http://rdf.freebase.com/ns/en.feldberger_seenlandschaft"	"Feldberger Seenlandschaft"	199.57
"http://rdf.freebase.com/ns/en.mattawan_ontario"	"Mattawan"	199.52
"http://rdf.freebase.com/ns/en.saint_georges"	"Saint-Georges"	199.51
"http://rdf.freebase.com/ns/en.atlamajalcingo_del_monte"	"Atlamajalcingo del Monte"	199.4
"http://rdf.freebase.com/ns/en.gmina_radzilow"	"Gmina Radziłów"	199.38
"http://rdf.freebase.com/ns/en.pabellon_de_arteaga"	"Pabellón de Arteaga"	199.33
"http://rdf.freebase.com/ns/m.04qb1_f"	"Pabellón de Arteaga Municipality"	199.33
"http://rdf.freebase.com/ns/en.wakasa"	"Wakasa"	199.31
"http://rdf.freebase.com/ns/en.lehnin"	"Kloster Lehnin"	199.3
"http://rdf.freebase.com/ns/en.tricity_landscape_park"	"Tricity Landscape Park"	199.3
"http://rdf.freebase.com/ns/en.arendsee"	"Arendsee"	199.26
"http://rdf.freebase.com/ns/en.san_juan_puerto_rico"	"San Juan"	199.247785328
"http://rdf.freebase.com/ns/en.gmina_agow_lubusz_voivodeship"	"Gmina Łagów, Lubusz Voivodeship"	199.19
"http://rdf.freebase.com/ns/en.nesarabad_swarupkati_upazila"	"Nesarabad (Swarupkati) Upazila"	199.14
"http://rdf.freebase.com/ns/en.las_cruces"	"Las Cruces"	199.092386042
"http://rdf.freebase.com/ns/en.schiermonnikoog"	"Schiermonnikoog"	199.07
"http://rdf.freebase.com/ns/en.gmina_zgierz"	"Gmina Zgierz"	199.05
"http://rdf.freebase.com/ns/en.chalma"	"Chalma"	199.05
"http://rdf.freebase.com/ns/en.eagle_bay"	"Eagle Bay"	199.04
"http://rdf.freebase.com/ns/en.lajas_puerto_rico"	"Lajas"	199.04
"http://rdf.freebase.com/ns/en.san_antonio_huitepec"	"San Antonio Huitepec"	199.04
"http://rdf.freebase.com/ns/en.san_miguel_quetzaltepec"	"San Miguel Quetzaltepec"	199.03
"http://rdf.freebase.com/ns/en.american_samoa"	"American Samoa"	199
"http://rdf.freebase.com/ns/en.an_khe_district"	"An Khe District"	199
"http://rdf.freebase.com/ns/en.vu_thu"	"Vu Thu District"	199
"http://rdf.freebase.com/ns/en.kecioren"	"Keçiören"	199
"http://rdf.freebase.com/ns/en.russell_ontario"	"Russell, Ontario"	198.96
"http://rdf.freebase.com/ns/en.hempfield_township"	"Hempfield Township"	198.911086874
"http://rdf.freebase.com/ns/m.0_2fw"	"Penn Township"	198.911086874
"http://rdf.freebase.com/ns/en.amphoe_nakhon_luang"	"Nakhon Luang District"	198.9
"http://rdf.freebase.com/ns/en.eisenkappel-vellach"	"Eisenkappel-Vellach"	198.84
"http://rdf.freebase.com/ns/en.colombo_brazil"	"Colombo"	198.7
"http://rdf.freebase.com/ns/m.04yh4jv"	"Allende Municipality, Coahuila"	198.7
"http://rdf.freebase.com/ns/en.port_st_lucie"	"Port St. Lucie"	198.652088063
"http://rdf.freebase.com/ns/en.stratford_new_york"	"Stratford"	198.652088063
"http://rdf.freebase.com/ns/en.val_mustair"	"Val Müstair"	198.65
"http://rdf.freebase.com/ns/en.gmina_skoki"	"Gmina Skoki"	198.52
"http://rdf.freebase.com/ns/en.gmina_le_ajsk"	"Gmina Leżajsk"	198.5
"http://rdf.freebase.com/ns/en.san_miguel_amatitlan"	"San Miguel Amatitlán"	198.48
"http://rdf.freebase.com/ns/en.gmina_turo_l"	"Gmina Turośl"	198.43
"http://rdf.freebase.com/ns/en.north_charleston"	"North Charleston"	198.393
"http://rdf.freebase.com/ns/en.gmina_wschowa"	"Gmina Wschowa"	198.3
"http://rdf.freebase.com/ns/en.delta_national_wildlife_refuge"	"Delta National Wildlife Refuge"	198.296
"http://rdf.freebase.com/ns/en.tsuno"	"Tsuno"	198.22
"http://rdf.freebase.com/ns/en.gmina_baranowo"	"Gmina Baranowo"	198.19
"http://rdf.freebase.com/ns/en.gothenburg_urban_area"	"Gothenburg urban area"	198.16
"http://rdf.freebase.com/ns/en.mchenry_township"	"McHenry Township"	198.134090441
"http://rdf.freebase.com/ns/en.dzidzantun"	"Dzidzantún"	198
"http://rdf.freebase.com/ns/en.cruces"	"Cruces, Cuba"	198
"http://rdf.freebase.com/ns/en.gabakoira"	"Garbakoïra"	198
"http://rdf.freebase.com/ns/en.rincah"	"Rinca"	198
"http://rdf.freebase.com/ns/en.dong_hung"	"Dong Hung District"	198
"http://rdf.freebase.com/ns/en.amphoe_si_chiang_mai"	"Si Chiang Mai District"	198
"http://rdf.freebase.com/ns/en.gmina_o_no_lubuskie"	"Gmina Ośno Lubuskie"	197.97
"http://rdf.freebase.com/ns/en.gmina_lelkowo"	"Gmina Lelkowo"	197.96
"http://rdf.freebase.com/ns/en.kiska_island_japanese_occupation_site"	"Kiska Island Japanese Occupation Site"	197.8983
"http://rdf.freebase.com/ns/en.sugar_island_township"	"Sugar Island Township"	197.87509163
"http://rdf.freebase.com/ns/en.san_kamphaeng"	"San Kamphaeng"	197.833
"http://rdf.freebase.com/ns/en.lake_ellesmere"	"Lake Ellesmere / Te Waihora"	197.81
"http://rdf.freebase.com/ns/en.krakow_valleys_landscape_park"	"Kraków Valleys Landscape Park"	197.77
"http://rdf.freebase.com/ns/en.aguadilla_puerto_rico"	"Aguadilla"	197.7
"http://rdf.freebase.com/ns/en.soma_japan"	"Soma"	197.67
"http://rdf.freebase.com/ns/en.barnstable"	"Barnstable"	197.616092819
"http://rdf.freebase.com/ns/en.eisenstein_wisconsin"	"Eisenstein"	197.616092819
"http://rdf.freebase.com/ns/en.san_pablo_city"	"San Pablo, Laguna"	197.6
"http://rdf.freebase.com/ns/en.gmina_zytno"	"Gmina Żytno"	197.54
"http://rdf.freebase.com/ns/en.ba_ria"	"Bà Rịa"	197.5
"http://rdf.freebase.com/ns/en.gmina_golub_dobrzyn"	"Gmina Golub-Dobrzyń"	197.45
"http://rdf.freebase.com/ns/en.gmina_bytow"	"Gmina Bytów"	197.44
"http://rdf.freebase.com/ns/en.kawauchi"	"Kawauchi"	197.38
"http://rdf.freebase.com/ns/en.nikiski"	"Nikiski"	197.357094008
"http://rdf.freebase.com/ns/en.gmina_sarnaki"	"Gmina Sarnaki"	197.3
"http://rdf.freebase.com/ns/en.swinoujscie"	"Świnoujście"	197.23
"http://rdf.freebase.com/ns/en.aurich"	"Aurich"	197.21
"http://rdf.freebase.com/ns/en.niseko"	"Niseko"	197.13
"http://rdf.freebase.com/ns/en.gmina_prabuty"	"Gmina Prabuty"	197.12
"http://rdf.freebase.com/ns/en.dubrovacko_primorje"	"Dubrovačko Primorje"	197.11
"http://rdf.freebase.com/ns/en.delsea_regional_school_district"	"Delsea Regional School District"	197.0981
"http://rdf.freebase.com/ns/en.martinsburg_new_york"	"Martinsburg"	197.098095197
"http://rdf.freebase.com/ns/en.gmina_nowe_warpno"	"Gmina Nowe Warpno"	197.07
"http://rdf.freebase.com/ns/en.gmina_lelis"	"Gmina Lelis"	197
"http://rdf.freebase.com/ns/en.gmina_zamo_c"	"Gmina Zamość"	197
"http://rdf.freebase.com/ns/en.puerto_real"	"Puerto Real"	197
"http://rdf.freebase.com/ns/en.chirivel"	"Chirivel"	197
"http://rdf.freebase.com/ns/en.boulder_river_wilderness"	"Boulder River Wilderness"	197
"http://rdf.freebase.com/ns/en.mosfellsbaer"	"Mosfellsbær"	197
"http://rdf.freebase.com/ns/en.narni"	"Narni"	197
"http://rdf.freebase.com/ns/en.arborg"	"Árborg"	197
"http://rdf.freebase.com/ns/en.beaver_dam_township"	"Beaver Dam Township"	196.864996267
"http://rdf.freebase.com/ns/en.hikone"	"Hikone"	196.84
"http://rdf.freebase.com/ns/en.chest_township"	"Chest Township"	196.839096386
"http://rdf.freebase.com/ns/en.hunter_wisconsin"	"Hunter"	196.839096386
"http://rdf.freebase.com/ns/en.murayama"	"Murayama"	196.83
"http://rdf.freebase.com/ns/m.058jzfq"	"Cualac"	196.8
"http://rdf.freebase.com/ns/en.amphoe_yaring"	"Yaring District"	196.8
"http://rdf.freebase.com/ns/en.asahi_japan"	"Asahi"	196.73
"http://rdf.freebase.com/ns/en.enonvesi"	"Enonvesi"	196.68
"http://rdf.freebase.com/ns/en.shiriuchi"	"Shiriuchi"	196.67
"http://rdf.freebase.com/ns/en.parshuram_upazila"	"Parshuram Upazila"	196.61
"http://rdf.freebase.com/ns/en.lakhai_upazila"	"Lakhai Upazila"	196.56
"http://rdf.freebase.com/ns/en.gmina_stare_juchy"	"Gmina Stare Juchy"	196.55
"http://rdf.freebase.com/ns/en.san_bartolo_yautepec"	"San Bartolo Yautepec"	196.5
"http://rdf.freebase.com/ns/en.santiago_tenango"	"Santiago Tenango"	196.48
"http://rdf.freebase.com/ns/en.santos_reyes_nopala"	"Santos Reyes Nopala"	196.48
"http://rdf.freebase.com/ns/en.san_juan_bautista_atatlahuca"	"San Juan Bautista Atatlahuca"	196.48
"http://rdf.freebase.com/ns/en.chiltern"	"Chiltern District"	196.35
"http://rdf.freebase.com/ns/m.0_52c"	"Pine Township"	196.321098763
"http://rdf.freebase.com/ns/m.03hhs26"	"Linn Township"	196.269299001
"http://rdf.freebase.com/ns/en.gmina_mielnik"	"Gmina Mielnik"	196.24
"http://rdf.freebase.com/ns/en.kitagawa"	"Kitagawa"	196.18
"http://rdf.freebase.com/ns/en.gmina_starogard_gdanski"	"Gmina Starogard Gdański"	196.16
"http://rdf.freebase.com/ns/en.abadin"	"Abadín"	196.1
"http://rdf.freebase.com/ns/en.rome_new_york"	"Rome"	196.062099952
"http://rdf.freebase.com/ns/m.0283b_9"	"Concord Township"	196.062099952
